"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.529761634E0,-2.860918522E0,1.247258782E0,9.995418549E0,1.047133713E1
2.532236947E0,-2.903989315E0,1.206580877E0,9.847063065E0,1.033700355E1
2.534712103E0,-2.942274570E0,1.170688510E0,9.712766647E0,1.021593496E1
2.537187207E0,-2.994916677E0,1.139581800E0,9.583553314E0,1.010508123E1
2.539662103E0,-3.037987471E0,1.115653515E0,9.475876808E0,1.001330574E1
2.542136634E0,-3.059522867E0,1.091725349E0,9.399306297E0,9.944822939E0
2.544611738E0,-3.047558784E0,1.072582722E0,9.308379173E0,9.853119865E0
2.547087311E0,-2.994916677E0,1.043868899E0,9.245866776E0,9.774724580E0
2.549562832E0,-2.901596546E0,1.005583763E0,9.217152596E0,9.715264443E0
2.552038145E0,-2.808276415E0,1.031904817E0,9.217152596E0,9.690569949E0
2.554513457E0,-2.712563515E0,1.015154958E0,9.212367058E0,9.656927421E0
2.556988718E0,-2.612065077E0,9.912267923E-1,9.250652313E0,9.663331865E0
2.559463770E0,-2.494517565E0,9.577272534E-1,9.291629791E0,9.668207877E0
2.561939030E0,-2.377269268E0,9.098708034E-1,9.329915047E0,9.670914581E0
2.564414186E0,-2.255235434E0,8.931210637E-1,9.370592117E0,9.679449815E0
2.566888978E0,-2.140379906E0,8.691928387E-1,9.404091835E0,9.683680373E0
2.569364134E0,-2.032702923E0,9.026923180E-1,9.437591553E0,9.696126490E0
2.571839238E0,-1.931905150E0,9.314061999E-1,9.480662346E0,9.720222916E0
2.574314395E0,-1.855334878E0,9.553344250E-1,9.530911446E0,9.756700485E0
2.576789863E0,-1.785943031E0,9.984052777E-1,9.569196701E0,9.785495956E0
2.579265541E0,-1.690230131E0,1.051047325E0,9.602696419E0,9.806801563E0
2.581741061E0,-1.589731574E0,1.103689432E0,9.607481956E0,9.800463580E0
2.584216426E0,-1.503589988E0,1.146760225E0,9.629017830E0,9.812941773E0
2.586692103E0,-1.422233939E0,1.208973646E0,9.645767212E0,9.824723495E0
2.589167832E0,-1.321436286E0,1.259222865E0,9.662516594E0,9.833415633E0
2.591643405E0,-1.230509043E0,1.316650629E0,9.734301567E0,9.899714561E0
2.594118718E0,-1.120439172E0,1.371685624E0,9.851848602E0,1.000978652E1
2.596593978E0,-9.840483069E-1,1.434198022E0,1.000498962E1,1.015505256E1
2.599068978E0,-8.330013752E-1,1.498804331E0,1.012941647E1,1.027352830E1
2.601543561E0,-7.420741320E-1,1.527518153E0,1.026102161E1,1.040060336E1
2.604018041E0,-6.678966284E-1,1.539482236E0,1.039053345E1,1.052517348E1
2.606492884E0,-6.152545214E-1,1.498804331E0,1.049342442E1,1.061776382E1
2.608968041E0,-6.272186637E-1,1.462911963E0,1.056520939E1,1.068443560E1
2.611443145E0,-6.894320250E-1,1.376471281E0,1.062502956E1,1.073597890E1
2.613918405E0,-7.827520967E-1,1.273579836E0,1.065374374E1,1.075811146E1
2.616393509E0,-9.290133715E-1,1.134796143E0,1.064895821E1,1.074947157E1
2.618868561E0,-1.098903775E0,9.888339639E-1,1.061306572E1,1.071552827E1
2.621343561E0,-1.268794179E0,8.162516356E-1,1.051256752E1,1.062027218E1
2.623818509E0,-1.383649707E0,6.726822853E-1,1.038574791E1,1.049908318E1
2.626293561E0,-1.520339727E0,5.171487927E-1,1.023470020E1,1.035992104E1
2.628768926E0,-1.628016710E0,3.616153300E-1,1.005763149E1,1.019495735E1
2.631244707E0,-1.738086581E0,2.321037948E-1,9.899705887E0,1.005380494E1
2.633720436E0,-1.838585138E0,1.196411327E-1,9.741479874E0,9.914188794E0
2.636196009E0,-1.929512382E0,3.349951655E-2,9.600303650E0,9.792342438E0
2.638671113E0,-2.018345833E0,-5.982056633E-2,9.468698502E0,9.681608839E0
2.641145853E0,-2.094916344E0,-1.244267747E-1,9.356235504E0,9.588706864E0
2.643620541E0,-2.159522533E0,-1.698904037E-1,9.243474007E0,9.493903941E0
2.646095436E0,-2.216950178E0,-2.368894368E-1,9.133403778E0,9.401598230E0
2.648570593E0,-2.238485575E0,-3.017947674E-1,9.044869423E0,9.322637000E0
2.651045853E0,-2.250449657E0,-3.616153300E-1,8.975478172E0,9.260372440E0
2.653521322E0,-2.233700037E0,-4.190430641E-1,8.908478737E0,9.193802606E0
2.655996791E0,-2.219342947E0,-4.668995142E-1,8.858229637E0,9.143943929E0
2.658472155E0,-2.219342947E0,-4.645066857E-1,8.812766075E0,9.099785463E0
2.660947780E0,-2.171486616E0,-4.884349108E-1,8.750552177E0,9.029179708E0
2.663423197E0,-2.137987137E0,-5.099703074E-1,8.712266922E0,8.985246442E0
2.665898509E0,-2.082952023E0,-4.764707983E-1,8.666504860E0,8.926030475E0
2.668373770E0,-1.994417667E0,-4.429712892E-1,8.654540062E0,8.892411882E0
2.670848718E0,-1.924726725E0,-3.711866140E-1,8.664112091E0,8.883084531E0
2.673323353E0,-1.836192250E0,-3.161516786E-1,8.692825317E0,8.890262418E0
2.675798197E0,-1.754836321E0,-2.679961324E-1,8.774480820E0,8.952250337E0
2.678273249E0,-1.659123421E0,-1.938186288E-1,8.863015175E0,9.019051734E0
2.680748249E0,-1.572981834E0,-1.363908947E-1,8.958727837E0,9.096794973E0
2.683223041E0,-1.491625786E0,-7.657032460E-2,9.006584167E0,9.129587552E0
2.685698145E0,-1.491625786E0,4.785645287E-3,9.075976372E0,9.197734367E0
2.688173197E0,-1.508375525E0,6.460621208E-2,9.135796547E0,9.259705678E0
2.690647936E0,-1.532303810E0,1.339980662E-1,9.183652878E0,9.311572941E0
2.693122936E0,-1.582553029E0,2.033899277E-1,9.233902931E0,9.370741961E0
2.695598093E0,-1.639980793E0,2.464607358E-1,9.241081238E0,9.388709301E0
2.698073301E0,-1.706979871E0,2.946162820E-1,9.236295700E0,9.397326071E0
2.700548613E0,-1.750050664E0,3.400799036E-1,9.224330902E0,9.395031254E0
2.703023926E0,-1.797907114E0,4.094717801E-1,9.190832138E0,9.373981679E0
2.705498978E0,-1.802692771E0,4.597210586E-1,9.154939651E0,9.342053559E0
2.707973822E0,-1.797907114E0,5.075774789E-1,9.111868858E0,9.301411666E0
2.710448509E0,-1.778764486E0,5.338985324E-1,9.059226990E0,9.247629123E0
2.712923301E0,-1.757229090E0,5.721837282E-1,8.987442017E0,9.175476134E0
2.715398353E0,-1.723729610E0,5.889334679E-1,8.920442581E0,9.104525372E0
2.717873405E0,-1.663909078E0,5.937191248E-1,8.872586250E0,9.046760889E0
2.720348197E0,-1.608874083E0,5.937191248E-1,8.846264839E0,9.010958873E0
2.722823041E0,-1.522732496E0,5.841478109E-1,8.819944382E0,8.969468313E0
2.725298197E0,-1.407876968E0,5.554339290E-1,8.858229637E0,8.986593165E0
2.727773197E0,-1.328614831E0,4.884349108E-1,8.910871506E0,9.022605889E0
2.730247936E0,-1.275972724E0,4.190430641E-1,8.937192917E0,9.037539528E0
2.732722832E0,-1.204187989E0,3.424727321E-1,8.968298912E0,9.055260441E0
2.735198301E0,-1.132403374E0,2.826521695E-1,9.004191399E0,9.079520494E0
2.737673666E0,-1.103689432E0,2.057827413E-1,9.037691116E0,9.107158592E0
2.740148249E0,-1.096511006E0,1.100698411E-1,9.059226990E0,9.126009282E0
2.742622936E0,-1.134796143E0,-7.178467698E-3,9.035298347E0,9.106285194E0
2.745097936E0,-1.197009563E0,-1.555334777E-1,8.987442017E0,9.068138539E0
2.747572624E0,-1.266401410E0,-2.775674164E-1,8.913264275E0,9.007058134E0
2.750047468E0,-1.362114310E0,-4.046861231E-1,8.858229637E0,8.971474715E0
2.752522155E0,-1.448554993E0,-5.123631358E-1,8.791230202E0,8.924491919E0
2.754996738E0,-1.527518153E0,-6.080760360E-1,8.733802795E0,8.887203128E0
2.757471686E0,-1.565803289E0,-6.631109715E-1,8.700303078E0,8.864915665E0
2.759946791E0,-1.570588946E0,-7.133602500E-1,8.697610855E0,8.867021319E0
2.762421218E0,-1.522732496E0,-7.492526174E-1,8.678468704E0,8.842845288E0
2.764895332E0,-1.434198022E0,-7.277171612E-1,8.683254242E0,8.830934292E0
2.767369811E0,-1.311864972E0,-7.013961077E-1,8.740981102E0,8.866662102E0
2.769844447E0,-1.165902853E0,-6.463612318E-1,8.781659126E0,8.882266001E0
2.772319395E0,-9.816554785E-1,-5.650052428E-1,8.848658562E0,8.920854037E0
2.774794343E0,-8.234301209E-1,-4.860421121E-1,8.915657043E0,8.966783962E0
2.777269238E0,-6.918248534E-1,-3.975076675E-1,8.956335068E0,8.991805815E0
2.779744030E0,-5.434698462E-1,-3.376871049E-1,8.977870941E0,9.000642127E0
2.782218978E0,-4.334000051E-1,-2.536391914E-1,8.982656479E0,8.996681934E0
2.784694291E0,-3.424727321E-1,-1.531406492E-1,8.970691681E0,8.978532668E0
2.787169655E0,-2.751746178E-1,-3.828516230E-2,8.949156761E0,8.953468242E0
2.789645072E0,-2.632105052E-1,7.417750359E-2,8.903693199E0,8.907891707E0
2.792120280E0,-2.751746178E-1,1.579262912E-1,8.867800713E0,8.873474588E0
2.794595332E0,-3.017947674E-1,2.129612118E-1,8.815158844E0,8.822893970E0
2.797070488E0,-3.735794425E-1,2.153540403E-1,8.752944946E0,8.763560018E0
2.799545645E0,-4.668995142E-1,2.057827413E-1,8.678468704E0,8.693455052E0
2.802020593E0,-6.152545214E-1,1.698904037E-1,8.582756042E0,8.606457004E0
2.804495488E0,-7.755736113E-1,1.028913707E-1,8.465507507E0,8.501583289E0
2.806970697E0,-9.625129104E-1,-4.785645287E-3,8.379365921E0,8.434466625E0
2.809445853E0,-1.175474167E0,-1.028913707E-1,8.300402641E0,8.383854135E0
2.811920645E0,-1.354935765E0,-1.890329868E-1,8.266902924E0,8.379335794E0
2.814395593E0,-1.517946839E0,-3.113660514E-1,8.252546310E0,8.396763188E0
2.816870853E0,-1.675873160E0,-4.405784607E-1,8.290831566E0,8.469979237E0
2.819346113E0,-1.776371717E0,-5.913262963E-1,8.403293610E0,8.609326731E0
2.821821218E0,-1.879263043E0,-7.372884750E-1,8.549256325E0,8.784361536E0
2.824296166E0,-1.955833435E0,-8.979067206E-1,8.750552177E0,9.011308690E0
2.826771061E0,-1.987239242E0,-1.082154036E0,9.001798630E0,9.281840105E0
2.829246009E0,-2.047059774E0,-1.283151150E0,9.255437851E0,9.565566392E0
2.831721061E0,-2.116451740E0,-1.462911963E0,9.502198219E0,9.844351191E0
2.834196166E0,-2.123630047E0,-1.620838284E0,9.763015747E0,1.012192659E1
2.836671270E0,-2.102094650E0,-1.783550143E0,1.003848934E1,1.041014511E1
2.839146270E0,-2.068595171E0,-1.912762642E0,1.031366348E1,1.069155748E1
2.841621270E0,-2.003988981E0,-2.015953064E0,1.058913708E1,1.096402584E1
2.844096426E0,-1.946262121E0,-2.145165443E0,1.087149048E1,1.125073225E1
2.846571634E0,-1.845763564E0,-2.281556368E0,1.113978577E1,1.151985979E1
2.849046478E0,-1.730908036E0,-2.401197433E0,1.138624668E1,1.176471016E1
2.851521166E0,-1.647159338E0,-2.520838737E0,1.156840038E1,1.195389682E1
2.853996270E0,-1.608874083E0,-2.659921408E0,1.170718384E1,1.211287790E1
2.856471218E0,-1.592124343E0,-2.829811811E0,1.179811096E1,1.223675272E1
2.858945853E0,-1.592124343E0,-2.956631422E0,1.183161068E1,1.229892437E1
2.861420905E0,-1.596910000E0,-3.090928555E0,1.179811096E1,1.230038142E1
2.863895801E0,-1.587338686E0,-3.205784082E0,1.171675491E1,1.225067514E1
2.866370436E0,-1.596910000E0,-3.320639610E0,1.162104225E1,1.219120142E1
2.868845072E0,-1.587338686E0,-3.421138287E0,1.150349522E1,1.210595859E1
2.871319968E0,-1.537089467E0,-3.504886866E0,1.139821053E1,1.202356350E1
2.873794759E0,-1.498804331E0,-3.567100286E0,1.131924725E1,1.196227307E1
2.876269499E0,-1.400399446E0,-3.583850145E0,1.124985600E1,1.188967453E1
2.878744499E0,-1.323829174E0,-3.591028690E0,1.122832012E1,1.186268028E1
2.881219603E0,-1.247258782E0,-3.567100286E0,1.122832012E1,1.184715289E1
2.883694655E0,-1.189831018E0,-3.516851187E0,1.121396351E1,1.181257456E1
2.886169707E0,-1.161117196E0,-3.468994617E0,1.124267673E1,1.182285486E1
2.888644863E0,-1.130010486E0,-3.409173965E0,1.130967617E1,1.186626167E1
2.891120176E0,-1.072582722E0,-3.366103172E0,1.137667561E1,1.191259133E1
2.893595541E0,-1.060618639E0,-3.313461065E0,1.146042442E1,1.197686370E1
2.896070593E0,-1.051047325E0,-3.289532900E0,1.157557869E1,1.207972471E1
2.898545697E0,-1.039083242E0,-3.248854876E0,1.167846966E1,1.216640479E1
2.901021218E0,-1.053440213E0,-3.234498024E0,1.178136158E1,1.226263407E1
2.903496738E0,-1.082154036E0,-3.258426189E0,1.185075283E1,1.233810120E1
2.905971686E0,-1.113260746E0,-3.315854073E0,1.189861012E1,1.240206275E1
2.908446478E0,-1.156331539E0,-3.413959742E0,1.196082306E1,1.249213801E1
2.910921582E0,-1.230509043E0,-3.528815269E0,1.200867939E1,1.257676709E1
2.913396947E0,-1.354935765E0,-3.631706476E0,1.204696465E1,1.265521632E1
2.915872155E0,-1.472483277E0,-3.749253988E0,1.207597733E1,1.273005659E1
2.918346895E0,-1.592124343E0,-3.866502285E0,1.205892849E1,1.276332465E1
2.920821843E0,-1.702194214E0,-3.978965044E0,1.203739357E1,1.279173452E1
2.923296999E0,-1.793121457E0,-4.096213341E0,1.198475170E1,1.279173646E1
2.925771895E0,-1.884048700E0,-4.208974838E0,1.193210888E1,1.279219805E1
2.928246895E0,-2.018345833E0,-4.295116425E0,1.186989594E1,1.278343360E1
2.930722103E0,-2.159522533E0,-4.400400639E0,1.181725407E1,1.279353575E1
2.933197416E0,-2.303091764E0,-4.493721008E0,1.171675491E1,1.275853071E1
2.935672832E0,-2.420340061E0,-4.575077057E0,1.159232807E1,1.269533167E1
2.938148249E0,-2.552244425E0,-4.577469826E0,1.144128132E1,1.258451826E1
2.940623874E0,-2.657528639E0,-4.642076015E0,1.128814125E1,1.249133544E1
2.943099186E0,-2.767598391E0,-4.706682205E0,1.111585712E1,1.238445549E1
2.945574134E0,-2.834597588E0,-4.781158924E0,1.090738297E1,1.224195357E1
2.948049291E0,-2.911167860E0,-4.903192520E0,1.080449200E1,1.221692443E1
2.950524655E0,-2.937488794E0,-5.080261707E0,1.072552872E1,1.222599140E1
2.952999759E0,-2.853740215E0,-5.195116997E0,1.065374374E1,1.219160898E1
2.955474759E0,-2.760420084E0,-5.312365532E0,1.061067295E1,1.218308364E1
2.957949759E0,-2.698206663E0,-5.403591633E0,1.056281662E1,1.216767096E1
2.960424916E0,-2.628814697E0,-5.470590591E0,1.053649521E1,1.215959536E1
2.962900332E0,-2.559422970E0,-5.508875847E0,1.050060272E1,1.213099405E1
2.965375801E0,-2.484946251E0,-5.551946640E0,1.041924667E1,1.206481540E1
2.967851322E0,-2.422732830E0,-5.539982796E0,1.032084274E1,1.196164030E1
2.970326843E0,-2.343769789E0,-5.475376606E0,1.022512913E1,1.183326969E1
2.972802259E0,-2.283949137E0,-5.441876888E0,1.012702370E1,1.172122249E1
2.975277884E0,-2.238485575E0,-5.370092392E0,1.002413273E1,1.159016596E1
2.977753457E0,-2.173879385E0,-5.262115955E0,9.909276962E0,1.142844634E1
2.980229030E0,-2.114058733E0,-5.156831741E0,9.758230209E0,1.123766945E1
2.982704603E0,-2.066202402E0,-5.034798145E0,9.667302132E0,1.109392245E1
2.985179655E0,-2.006381750E0,-4.910371304E0,9.605089188E0,1.097246793E1
2.987654863E0,-1.960619092E0,-4.793122768E0,9.516554832E0,1.083433750E1
2.990130593E0,-1.939083695E0,-4.656432629E0,9.432806015E0,1.069673968E1
2.992606061E0,-1.912762642E0,-4.512863636E0,9.315557480E0,1.052635788E1
2.995081166E0,-1.876870275E0,-4.362115860E0,9.198010445E0,1.035152612E1
2.997556270E0,-1.848156333E0,-4.184747696E0,9.085547447E0,1.017226462E1
3.000031738E0,-1.824228168E0,-4.002892971E0,8.977870941E0,9.997656084E0
3.002507624E0,-1.807478428E0,-3.840181351E0,8.853444099E0,9.818219976E0
3.004983457E0,-1.745265007E0,-3.687040567E0,8.752944946E0,9.656824702E0
3.007459030E0,-1.678265929E0,-3.526422262E0,8.673683167E0,9.512360915E0
3.009934655E0,-1.618445396E0,-3.394817114E0,8.573184013E0,9.361817818E0
3.012410176E0,-1.580160260E0,-3.282354355E0,8.455936432E0,9.207258957E0
3.014885384E0,-1.537089467E0,-3.169891834E0,8.319544792E0,9.034693344E0
3.017360124E0,-1.513161182E0,-3.069094181E0,8.154440880E0,8.843297005E0
3.019835436E0,-1.472483277E0,-2.949453115E0,7.972286701E0,8.626983014E0
3.022311113E0,-1.455733418E0,-2.825026274E0,7.759325504E0,8.384930859E0
3.024786686E0,-1.429412484E0,-2.702992201E0,7.529315472E0,8.126498530E0
3.027261999E0,-1.412662625E0,-2.592922449E0,7.275676250E0,7.852026963E0
3.029737363E0,-1.415055513E0,-2.494517565E0,7.007380962E0,7.571551224E0
3.032212988E0,-1.458126307E0,-2.401197433E0,6.729813576E0,7.292617651E0
3.034688509E0,-1.525125384E0,-2.353341103E0,6.478567123E0,7.059465543E0
3.037163874E0,-1.596910000E0,-2.329412937E0,6.243771553E0,6.852807409E0
3.039639343E0,-1.687837243E0,-2.312663078E0,6.047560215E0,6.691052954E0
3.042114603E0,-1.730908036E0,-2.331805706E0,5.872584820E0,6.551382522E0
3.044589811E0,-1.771586061E0,-2.307877541E0,5.712265968E0,6.410522475E0
3.047065541E0,-1.790728688E0,-2.322234392E0,5.587839127E0,6.310580632E0
3.049540853E0,-1.781157374E0,-2.293520451E0,5.542375565E0,6.257050787E0
3.052015749E0,-1.745265007E0,-2.271985054E0,5.525625706E0,6.224179100E0
3.054490801E0,-1.671087503E0,-2.157129526E0,5.597410202E0,6.227097414E0
3.056965593E0,-1.335793257E0,-1.618445396E0,5.616552830E0,5.995779750E0
3.059440384E0,-1.264008522E0,-1.462911963E0,5.994917870E0,6.298957788E0
3.061915488E0,-1.491625786E0,-1.766800404E0,6.713063717E0,7.100123634E0
3.064390384E0,-1.668694735E0,-2.082952023E0,7.060322285E0,7.547938925E0
3.066865124E0,-1.716551185E0,-2.248056889E0,7.213462830E0,7.748183899E0
3.069340436E0,-1.589731574E0,-2.068595171E0,7.438388348E0,7.882636213E0
3.071816218E0,-1.644766450E0,-2.252842426E0,7.505387306E0,8.006959116E0
3.074291895E0,-1.750050664E0,-2.446661234E0,7.407281399E0,7.994788693E0
3.076767520E0,-1.860120535E0,-2.650350094E0,7.285247803E0,7.972404880E0
3.079242988E0,-1.912762642E0,-2.801098108E0,7.163213730E0,7.925682461E0
3.081718509E0,-1.980060697E0,-2.918346405E0,7.115357399E0,7.941391378E0
3.084194291E0,-2.102094650E0,-3.049951553E0,7.072286606E0,7.983623503E0
3.086670124E0,-2.190629244E0,-3.122035265E0,7.134500027E0,8.089935186E0
3.089145541E0,-2.257628202E0,-3.110071182E0,7.266105175E0,8.219836511E0
3.091620541E0,-2.276770830E0,-3.045166016E0,7.467102051E0,8.379399412E0
3.094095593E0,-2.295913219E0,-2.985345364E0,7.656434059E0,8.532554539E0
3.096570905E0,-2.334198475E0,-2.961417198E0,7.840681553E0,8.700273648E0
3.099046166E0,-2.327019930E0,-2.923131943E0,7.957930088E0,8.791380631E0
3.101521270E0,-2.269592285E0,-2.915953398E0,8.015357971E0,8.826086152E0
3.103996738E0,-2.197807550E0,-2.903989315E0,8.067999840E0,8.851899987E0
3.106471947E0,-2.121237278E0,-2.920739174E0,8.123034477E0,8.888984983E0
3.108947103E0,-2.068595171E0,-2.956631422E0,8.152048111E0,8.914967400E0
3.111422416E0,-2.037488461E0,-3.009273529E0,8.168797493E0,8.940712437E0
3.113897520E0,-1.977667928E0,-3.028416157E0,8.180761337E0,8.944681711E0
3.116372363E0,-1.927119493E0,-3.035594702E0,8.216653824E0,8.968947809E0
3.118847259E0,-1.898405671E0,-3.042773008E0,8.264510155E0,9.009136461E0
3.121322363E0,-1.867298961E0,-3.047558784E0,8.338687897E0,9.072383137E0
3.123797416E0,-1.860120535E0,-3.059522867E0,8.432007790E0,9.160757826E0
3.126272311E0,-1.872084618E0,-3.052344322E0,8.561220169E0,9.279870552E0
3.128747311E0,-1.924726725E0,-3.059522867E0,8.685647011E0,9.407747719E0
3.131222468E0,-2.020738840E0,-3.093321562E0,8.819944382E0,9.562606477E0
3.133697936E0,-2.123630047E0,-3.112463951E0,8.951549530E0,9.712233286E0
3.136173457E0,-2.214557409E0,-3.124428272E0,9.071190834E0,9.846462293E0
3.138648666E0,-2.298306227E0,-3.119642496E0,9.200403214E0,9.983075684E0
3.141124030E0,-2.379662037E0,-3.126821041E0,9.322735786E0,1.011697602E1
3.143599916E0,-2.449054003E0,-3.148356438E0,9.439984322E0,1.024808849E1
3.146075801E0,-2.542673111E0,-3.193820000E0,9.547661781E0,1.038381039E1
3.148551166E0,-2.667099953E0,-3.296711445E0,9.617053032E0,1.051044421E1
3.151026478E0,-2.808276415E0,-3.428316593E0,9.672088623E0,1.063903517E1
3.153501738E0,-2.920739174E0,-3.579064369E0,9.657731056E0,1.070570821E1
3.155976999E0,-3.030808926E0,-3.725325823E0,9.629017830E0,1.076019701E1
3.158452780E0,-3.090928555E0,-3.840181351E0,9.540482521E0,1.073879131E1
3.160928561E0,-3.117249727E0,-3.959822416E0,9.399306297E0,1.066510189E1
3.163404030E0,-3.110071182E0,-4.077070713E0,9.219545364E0,1.054964763E1
3.165879759E0,-3.052344322E0,-4.184747696E0,9.030512810E0,1.041052740E1
3.168355436E0,-2.966202736E0,-4.295116425E0,8.863015175E0,1.028588459E1
3.170830957E0,-2.875275612E0,-4.407579422E0,8.760123253E0,1.021928205E1
3.173306634E0,-2.781955481E0,-4.493721008E0,8.692825317E0,1.017339751E1
3.175782259E0,-2.655135870E0,-4.536791801E0,8.692825317E0,1.015861400E1
3.178257988E0,-2.559422970E0,-4.599005222E0,8.743373871E0,1.020529674E1
3.180733561E0,-2.439482689E0,-4.634897232E0,8.836693764E0,1.027231740E1
3.183208874E0,-2.334198475E0,-4.685146809E0,8.951549530E0,1.036963462E1
3.185683666E0,-2.236092806E0,-4.730610371E0,9.080761909E0,1.048041136E1
3.188158249E0,-2.145165443E0,-4.785944462E0,9.157332420E0,1.055290179E1
3.190633249E0,-2.068595171E0,-4.843372345E0,9.224330902E0,1.062194061E1
3.193108613E0,-2.027917147E0,-4.924727917E0,9.262915611E0,1.068489582E1
3.195583718E0,-2.037488461E0,-5.003691196E0,9.274879456E0,1.073367010E1
3.198058509E0,-2.070987940E0,-5.073082924E0,9.284450531E0,1.078082479E1
3.200533718E0,-2.094916344E0,-5.159224510E0,9.277272224E0,1.082007634E1
3.203009030E0,-2.137987137E0,-5.266901970E0,9.250652313E0,1.085752336E1
3.205484343E0,-2.193022013E0,-5.391627789E0,9.195617676E0,1.088293987E1
3.207959916E0,-2.219342947E0,-5.470590591E0,9.150154114E0,1.088936017E1
3.210435384E0,-1.996810555E0,-5.470590591E0,9.585947037E0,1.121628256E1
3.212910905E0,-1.630409479E0,-5.370092392E0,1.023709393E1,1.167451153E1
3.215386270E0,-1.529910922E0,-5.370092392E0,1.032802105E1,1.174080655E1
3.217861426E0,-1.594517231E0,-5.429912567E0,1.015573788E1,1.162606759E1
3.220336530E0,-1.663909078E0,-5.465805054E0,1.004806042E1,1.155885533E1
3.222811634E0,-1.678265929E0,-5.441876888E0,1.004327488E1,1.154547404E1
3.225287051E0,-1.642373681E0,-5.358128071E0,1.012463093E1,1.157216830E1
3.227762520E0,-1.632802367E0,-5.274080276E0,1.027059269E1,1.166049058E1
3.230237676E0,-1.718943954E0,-5.197509766E0,1.041206837E1,1.176350474E1
3.232712780E0,-1.778764486E0,-5.120939732E0,1.057956600E1,1.188760883E1
3.235187676E0,-1.805085540E0,-5.003691196E0,1.078534889E1,1.202576443E1
3.237662676E0,-1.821835399E0,-4.924727917E0,1.097946644E1,1.217048530E1
3.240138301E0,-1.826620936E0,-4.840979099E0,1.118285656E1,1.232184660E1
3.242614186E0,-1.778764486E0,-4.744967461E0,1.136710358E1,1.244547159E1
3.245089811E0,-1.632802367E0,-4.632504463E0,1.161625671E1,1.261204033E1
3.247564916E0,-1.479661703E0,-4.539184570E0,1.182443237E1,1.275189383E1
3.250040072E0,-1.311864972E0,-4.417150497E0,1.184836006E1,1.271282205E1
